URL,Size,Number of outlinks,Content Type
https://www.wsj.com/articles/tax-reform-has-released-the-bulls-1515715666,1029832,256,text/html
https://www.wsj.com/articles/lyndon-b-johnsons-former-texas-ranch-to-list-for-2-8-million-1515685193,1031827,256,text/html
https://www.wsj.com/articles/backlash-against-venezuelan-refugees-grows-across-south-america-1535132655,1035804,258,text/html
https://www.wsj.com/articles/pour-on-the-oak-riojas-reliably-aged-reds-1515693599,1030311,257,text/html
https://www.wsj.com/articles/a-teenage-stowaways-tale-comes-to-life-1515732098,954091,34,text/html
https://www.wsj.com/articles/jerome-powell-defends-policy-of-gradually-raising-interest-rates-1535119210,1034489,260,text/html
https://www.wsj.com/articles/buybacks-may-or-may-not-be-the-best-thing-1535135225,1030515,256,text/html
https://www.wsj.com/articles/the-shape-of-light-100-years-of-photography-and-abstract-art-review-camera-and-canvas-together-1533380401,955152,32,text/html
https://www.wsj.com/articles/whats-news-business-finance-1533346659,1026911,256,text/html
https://www.wsj.com/articles/beijing-denies-considering-changes-on-u-s-treasurys-holdings-1515658507,1031152,257,text/html
https://www.wsj.com/articles/manhattan-rents-fell-2-7-in-december-to-median-of-3-295-1515646800,1032181,257,text/html
https://www.wsj.com/articles/immigrants-connected-to-sanctuary-movement-arrested-1515732386,1032274,256,text/html
https://www.wsj.com/articles/the-assassination-of-gianni-versace-american-crime-story-review-a-focus-on-the-manhunt-1515705247,1033823,257,text/html
https://www.wsj.com/articles/toyota-plant-puts-foreign-car-makers-on-path-to-pass-detroit-in-u-s-production-1515619286,1035768,259,text/html
https://www.wsj.com/articles/not-all-in-gear-for-the-driverless-revolution-1535136132,1029579,255,text/html
https://www.wsj.com/articles/zlatan-ibrahimovics-debut-in-los-angeles-is-a-smash-1522589456,1032833,259,text/html
https://www.wsj.com/articles/take-me-out-to-the-japanese-ball-game-1535133390,1026656,255,text/html
https://www.wsj.com/articles/trump-blasts-lebron-james-ahead-of-ohio-rally-1533432749,1029960,256,text/html
https://www.wsj.com/articles/u-s-creates-narcoterrorism-team-to-target-hezbollah-1515713654,1032540,259,text/html
https://www.wsj.com/articles/when-trump-tweets-pakistans-generals-may-listen-1515715618,1031039,260,text/html
https://www.wsj.com/articles/army-hopes-new-futures-command-will-speed-development-acquisition-1535131279,1034057,259,text/html
https://www.wsj.com/articles/fujifilm-sets-focus-on-deal-making-after-surviving-fall-of-film-1515674018,1035374,264,text/html
https://www.wsj.com/articles/oil-extends-gains-ahead-of-trump-iran-decision-1515666976,1032834,261,text/html
https://www.wsj.com/articles/transcript-dallas-federal-reserve-president-robert-kaplan-talks-to-cnbc-in-jackson-hole-1535126777,66376,64,text/html
https://www.wsj.com/articles/rising-metals-prices-show-little-sign-of-substantially-boosting-u-s-production-1535139889,1032823,259,text/html
https://www.wsj.com/articles/how-two-musk-decisions-in-2016-put-tesla-into-trouble-1535103002,1034271,258,text/html
https://www.wsj.com/articles/scapegoat-a-word-for-unfair-blame-from-the-bible-to-the-beltway-1535121147,1034070,262,text/html
https://www.wsj.com/articles/taking-a-spin-through-newly-open-cuba-1515694805,1026841,255,text/html
https://www.wsj.com/articles/the-commuter-review-drama-stuck-at-the-station-1515701266,1034030,259,text/html
https://www.wsj.com/articles/whats-news-world-wide-1535082730,1025225,256,text/html
https://www.wsj.com/articles/trump-says-he-feels-betrayed-by-bannon-doesnt-rule-out-reconciliation-1515705925,1035422,258,text/html
https://www.wsj.com/articles/xerox-should-look-to-copy-fujifilms-success-1515654367,1031760,258,text/html
https://www.wsj.com/articles/michigan-ends-loyola-chicagos-ncaa-tournament-run-1522552576,1032415,259,text/html
https://www.wsj.com/articles/how-the-nlrb-evades-the-lawand-can-bring-itself-into-line-1522605349,1031294,256,text/html
https://www.wsj.com/articles/notable-quotable-john-kasich-populist-1522605242,1029824,256,text/html
https://www.wsj.com/articles/gold-rally-continues-as-dollar-falls-1515686159,1032513,261,text/html
https://www.wsj.com/articles/firstenergy-generation-units-file-for-bankruptcy-after-seeking-federal-bailout-1522598514,1033374,259,text/html
https://www.wsj.com/articles/the-spark-behind-irans-unrest-millions-of-defrauded-investors-1515698701,1035777,259,text/html
https://www.wsj.com/articles/split-up-the-ninth-circuitbut-not-because-its-liberal-1515715542,1031581,256,text/html
https://www.wsj.com/articles/smart-cars-know-where-you-drove-last-monday-heres-a-battle-plan-1535040932,1031546,257,text/html
https://www.wsj.com/articles/how-to-punish-auditors-behaving-badly-1515684620,1032611,258,text/html
https://www.wsj.com/articles/drahis-altice-reverses-course-in-u-s-europe-after-wings-clipped-1515686904,1033311,257,text/html
https://www.wsj.com/articles/u-s-to-cut-over-200-million-in-palestinian-aid-1535145774,1033691,260,text/html
https://www.wsj.com/articles/graphic-novels-get-new-respect-1533387601,1031206,257,text/html
https://www.wsj.com/articles/gina-haspel-sworn-in-as-cia-director-1526920322,1031602,258,text/html
https://www.wsj.com/articles/ohio-in-talks-to-settle-opioid-suit-state-attorney-general-says-1515698528,1036842,260,text/html
https://www.wsj.com/articles/john-mccain-to-discontinue-medical-treatment-for-brain-cancer-1535123589,1033813,258,text/html
https://www.wsj.com/articles/trump-getting-close-to-daca-deal-but-major-immigration-overhaul-less-likely-1515705794,1035545,259,text/html
https://www.wsj.com/articles/ireland-stays-faithful-to-a-catholic-education-1535103001,1034448,258,text/html
https://www.wsj.com/articles/pg-e-identified-as-utility-that-lost-control-of-confidential-information-1535145850,1033183,257,text/html
https://www.wsj.com/articles/toyota-mazda-offered-at-least-700-million-incentive-package-for-alabama-plant-1515725918,1033606,259,text/html
https://www.wsj.com/articles/what-to-do-when-clients-obsess-over-beating-the-market-1515689418,1032368,257,text/html
https://www.wsj.com/articles/climate-of-unaccountability-1515717585,1030019,257,text/html
https://www.wsj.com/articles/2018-jeep-grand-cherokee-trackhawk-the-most-powerful-suv-ever-1515691262,1031919,260,text/html
https://www.wsj.com/articles/coal-magnate-seeks-second-chance-in-senate-race-in-west-virginia-1526920123,1032247,258,text/html
https://www.wsj.com/articles/this-love-child-of-hot-chocolate-and-tea-wins-winter-1515686214,1030311,257,text/html
https://www.wsj.com/articles/mexicos-november-industrial-output-lower-on-oil-construction-1515682815,1030712,256,text/html
https://www.wsj.com/articles/properties-with-mysterious-pasts-1515685357,1026807,255,text/html
https://www.wsj.com/articles/political-winds-shift-in-argentina-1522605143,1030843,259,text/html
https://www.wsj.com/articles/steven-bochco-creator-of-hill-street-blues-and-other-shows-dies-at-74-1522638533,1030427,256,text/html
https://www.wsj.com/articles/confronting-iran-takes-a-back-seat-to-sunni-bickering-1515666600,1033919,261,text/html
https://www.wsj.com/articles/ibm-names-new-finance-chief-amid-management-reshuffle-1515710296,1051222,266,text/html
https://www.wsj.com/articles/rewrite-of-low-income-lending-rules-faces-headwinds-1535112211,1036166,261,text/html
https://www.wsj.com/articles/is-margaritaville-wasting-away-on-broadway-1526945632,1032960,259,text/html
https://www.wsj.com/articles/u-s-jobless-claims-rose-last-week-1515677666,1032945,261,text/html
https://www.wsj.com/articles/the-dossier-rehab-campaign-1515715512,1029840,257,text/html
https://www.wsj.com/articles/trump-administration-sends-mixed-messages-on-welfare-work-rules-1515668401,1037302,261,text/html
https://www.wsj.com/articles/fiat-chrysler-to-move-some-truck-production-to-michigan-from-mexico-1515713834,1034689,259,text/html
https://www.wsj.com/articles/the-race-to-build-a-wind-behemoth-1535115601,1033031,257,text/html
https://www.wsj.com/articles/boe-economist-warns-of-giant-firms-effects-on-inflation-growth-1535133000,1034057,260,text/html
https://www.wsj.com/articles/dollar-climbs-on-moderating-trade-fears-1526917520,1031484,259,text/html
https://www.wsj.com/articles/post-trump-slump-1535142617,1030437,260,text/html
https://www.wsj.com/articles/senate-panel-to-vote-again-wednesday-on-powells-fed-nomination-1515690722,1032681,259,text/html
https://www.wsj.com/articles/new-york-high-schools-see-increase-in-college-admission-test-takers-1515713303,1033176,259,text/html
https://www.wsj.com/articles/beware-of-democrats-when-they-offer-free-lunches-1526922801,1030262,256,text/html
https://www.wsj.com/articles/is-tesla-abandoning-the-mass-market-1526917239,1033495,258,text/html
https://www.wsj.com/articles/north-koreas-response-to-allied-exercises-could-shape-trump-meeting-1522582244,1033285,259,text/html
https://www.wsj.com/articles/mall-vacancies-reach-six-year-high-as-retail-slump-batters-local-economies-1522615729,1032055,256,text/html
https://www.wsj.com/articles/hahahaha-thats-not-funny-at-all-1515715470,1029745,256,text/html
https://www.wsj.com/articles/fifth-third-signals-resurgence-of-banker-confidence-1526919053,1032815,258,text/html
https://www.wsj.com/articles/gop-senate-aide-considered-for-sec-post-1526898425,1031690,261,text/html
https://www.wsj.com/articles/u-s-vs-at-t-a-court-fight-over-the-future-of-tv-1515668400,1039027,261,text/html
https://www.wsj.com/articles/scott-morrison-to-be-australias-next-prime-minister-1535080332,1033282,258,text/html
https://www.wsj.com/articles/trump-justice-department-officials-meet-about-russia-probe-1526945102,1035731,258,text/html
https://www.wsj.com/articles/major-oil-companies-embrace-latin-america-1526907600,1036670,263,text/html
https://www.wsj.com/articles/immigration-officials-swarm-7-elevens-issue-warning-to-u-s-businesses-1515619043,1033076,256,text/html
https://www.wsj.com/articles/egypts-92-president-1522612723,1029441,257,text/html
https://www.wsj.com/articles/the-latest-threat-to-pitchers-arms-could-be-fortnite-1535112398,1032320,259,text/html
https://www.wsj.com/articles/trade-wars-and-the-markets-its-like-a-back-pain-that-never-goes-away-1526879870,1034540,262,text/html
https://www.wsj.com/articles/gold-extends-declines-on-easing-trade-tensions-1526916939,1030847,261,text/html
https://www.wsj.com/articles/n-y-city-councilmen-arrested-as-immigrant-rights-leader-is-detained-1515713342,1034706,261,text/html
https://www.wsj.com/articles/prosecutors-consider-charging-iranian-cleric-in-german-hospital-1515672006,1033503,258,text/html
https://www.wsj.com/articles/a-minute-feels-like-60-billion-nanoseconds-1526942182,1030329,256,text/html
https://www.wsj.com/articles/supreme-court-imposes-new-limits-on-workers-in-arbitration-cases-1526916858,1033997,259,text/html
https://www.wsj.com/articles/2013-study-shows-scores-on-elite-high-school-test-predict-future-success-1533387600,1032571,259,text/html
https://www.wsj.com/articles/china-is-getting-even-tougher-on-cryptocurrencies-a-year-after-its-crackdown-1535103846,1037181,263,text/html
https://www.wsj.com/articles/how-many-people-did-that-story-reach-it-depends-whos-counting-1515668400,1067057,268,text/html
https://www.wsj.com/articles/treasury-secretary-says-u-s-china-have-suspended-tariffs-1526908176,1034888,258,text/html
https://www.wsj.com/articles/small-outages-have-big-impact-on-oil-prices-1526898424,1032017,259,text/html
https://www.wsj.com/articles/photos-of-the-day-aug-24-1535142211,1029511,255,text/html
https://www.wsj.com/articles/please-visit-our-collection-of-stores-under-one-roof-which-totally-isnt-a-mall-1515686374,1036391,264,text/html
https://www.wsj.com/articles/golden-globes-style-we-hand-out-our-own-awards-1515694825,1027744,255,text/html
https://www.wsj.com/articles/fuel-economy-rollback-is-a-chance-to-do-better-1522593001,1032619,259,text/html
https://www.wsj.com/articles/puerto-rico-orders-probe-of-power-gear-stockpiled-during-rebuild-effort-1515708596,1033052,259,text/html
https://www.wsj.com/articles/allen-weisselberg-longtime-trump-organization-cfo-is-granted-immunity-by-federal-prosecutors-in-michael-cohen-investigation-1535121992,1039209,261,text/html
https://www.wsj.com/articles/john-lithgow-stories-by-heart-review-jumping-off-the-page-1515720600,1032558,259,text/html
https://www.wsj.com/articles/ecuador-grants-citizenship-to-wikileaks-founder-julian-assange-1515698914,1033820,259,text/html
https://www.wsj.com/articles/nato-pushes-new-antiterror-efforts-to-quell-unease-of-southern-members-1526898425,1035012,260,text/html
https://www.wsj.com/articles/chinas-shuddering-markets-lose-their-shock-value-1535083664,1035216,262,text/html
https://www.wsj.com/articles/texas-tries-talk-after-latest-school-shooting-1526911264,1037726,260,text/html
https://www.wsj.com/articles/trump-predicts-strong-gop-showing-in-midterms-1535163027,1032526,258,text/html
https://www.wsj.com/articles/wisconsin-barricade-shows-real-revolution-1535134229,1029514,256,text/html
https://www.wsj.com/articles/good-grieg-ive-gotten-addicted-to-norway-1515685371,1029806,257,text/html
https://www.wsj.com/articles/qualcomm-set-to-win-european-backing-for-39-billion-nxp-buy-1515673776,1033635,258,text/html
https://www.wsj.com/articles/paddington-2-review-paws-that-refresh-and-delight-1515701307,1033552,259,text/html
https://www.wsj.com/articles/navy-faces-global-chinese-maritime-threat-1526922931,1029844,256,text/html
https://www.wsj.com/articles/the-danger-lurking-in-a-safe-corner-of-the-bond-market-1522584001,1032762,259,text/html
https://www.wsj.com/articles/a-welcome-china-trade-truce-1526945112,1030726,259,text/html
https://www.wsj.com/articles/never-in-my-wildest-dreams-gop-candidates-find-key-to-winning-trumps-strong-praise-1533398400,1034117,258,text/html
https://www.wsj.com/articles/torrid-box-office-run-of-black-panther-underscores-a-growing-hollywood-problem-1522600746,1035186,258,text/html
https://www.wsj.com/articles/icahn-sues-amtrust-over-deal-to-go-private-1526927731,1030982,258,text/html
https://www.wsj.com/articles/a-washington-mudslide-1515718039,1028867,257,text/html
https://www.wsj.com/articles/marquette-responds-to-criticism-about-firing-1515705156,1029693,256,text/html
https://www.wsj.com/articles/gilded-age-decorating-advice-that-holds-up-today-1515688289,1031293,257,text/html
https://www.wsj.com/articles/who-is-liable-for-online-slander-and-libel-torts-1535135111,1029906,256,text/html
https://www.wsj.com/articles/facing-icy-divide-vcs-seek-to-make-cities-smarter-1526902201,1031266,260,text/html
https://www.wsj.com/articles/michael-cohen-guilty-plea-reveals-link-to-qatari-royal-family-1535127732,1039720,259,text/html
https://www.wsj.com/articles/facebook-taps-hps-antonio-lucio-as-cmo-1535138243,1061512,266,text/html
https://www.wsj.com/articles/italys-coalition-parties-agree-on-prime-minister-candidate-1526923450,1033645,259,text/html
https://www.wsj.com/articles/whats-news-business-finance-1535082247,1027202,256,text/html
https://www.wsj.com/articles/corrections-amplifications-1515715181,1027146,256,text/html
https://www.wsj.com/articles/how-a-30-million-renaissance-masterpiece-was-found-1526909599,1031513,257,text/html
https://www.wsj.com/articles/peek-inside-palm-beachs-private-estates-1515684205,1026905,255,text/html
https://www.wsj.com/articles/arctic-wolf-pack-review-subzero-survival-1515705213,1030546,257,text/html
https://www.wsj.com/articles/whats-the-market-impact-of-rising-treasury-yields-1515666600,1031896,257,text/html
https://www.wsj.com/articles/why-teachers-strikes-are-becoming-a-nationwide-movement-1522584001,1032335,259,text/html
https://www.wsj.com/articles/whats-news-world-wide-1526961228,1024996,256,text/html
https://www.wsj.com/articles/weaker-dollar-boosts-oil-prices-1535107359,1032883,261,text/html
https://www.wsj.com/articles/shareholders-urge-facebook-twitter-to-tackle-online-harassment-1515715974,1032715,255,text/html
https://www.wsj.com/articles/donald-trump-signals-openness-to-north-korea-diplomacy-in-interview-1515705497,1039326,265,text/html
https://www.wsj.com/articles/u-s-to-turn-military-focus-on-afghanistan-as-isis-battles-ebb-1515685110,1034637,260,text/html
https://www.wsj.com/articles/corrections-amplifications-1526958045,1041315,260,text/html
https://www.wsj.com/articles/eu-ministers-urge-trump-to-stick-by-iran-deal-1515672674,1032760,258,text/html
https://www.wsj.com/articles/intel-warns-its-patches-for-chip-flaws-are-buggy-1515715212,1032259,259,text/html
https://www.wsj.com/articles/last-man-standing-james-dimon-1533387601,1032170,259,text/html
https://www.wsj.com/articles/the-obama-channel-barack-and-michelle-obama-sign-deal-with-netflix-1526924204,1032967,259,text/html
https://www.wsj.com/articles/democrats-weigh-rolling-back-clout-of-superdelegates-1535123154,1031673,258,text/html
https://www.wsj.com/articles/u-s-ran-23-billion-budget-deficit-in-december-treasury-says-1515698035,1031904,258,text/html
https://www.wsj.com/articles/treasurys-stumble-again-amid-foreign-demand-worries-1515624570,1032918,259,text/html
https://www.wsj.com/articles/u-k-lawmakers-call-for-tougher-crackdown-on-illicit-russian-money-1526915176,1035167,259,text/html
https://www.wsj.com/articles/trump-accuses-fbi-agent-of-treason-1515710206,1034345,258,text/html
https://www.wsj.com/articles/location-location-chinese-officials-slam-marriotts-designation-of-hong-kong-macau-as-countries-1515663854,1033574,258,text/html
https://www.wsj.com/articles/refugee-fight-reignites-in-european-union-1515666601,1031911,258,text/html
https://www.wsj.com/articles/in-killing-eve-a-quirky-plot-builds-an-audience-1526912166,1033189,260,text/html
https://www.wsj.com/articles/silicon-valley-rivals-take-shots-at-facebook-1522595763,1034687,260,text/html
https://www.wsj.com/articles/biometric-time-clocks-spark-a-wave-of-privacy-lawsuits-1515364278,1031067,259,text/html
https://www.wsj.com/articles/whats-news-world-wide-1515647279,1024926,256,text/html
https://www.wsj.com/articles/how-to-launch-cryptocurrency-derivatives-cftc-issues-new-guidance-1526948100,1033600,259,text/html
https://www.wsj.com/articles/wsj-survey-most-economists-expect-next-fed-rate-rise-in-march-1515682800,1031372,258,text/html
https://www.wsj.com/articles/hungarys-democratic-test-for-europe-1515717814,1030089,257,text/html
https://www.wsj.com/articles/the-top-colleges-in-southern-big-cities-1515698995,1053061,287,text/html
https://www.wsj.com/articles/xiaomis-founder-gets-closer-to-a-winning-bet-1535099845,1030325,259,text/html
https://www.wsj.com/articles/britain-unlikely-to-review-comcasts-30-billion-sky-deal-1526913369,1033163,259,text/html
https://www.wsj.com/articles/palm-beach-notches-big-ticket-home-sales-1515692151,1028433,256,text/html
https://www.wsj.com/articles/if-dinosaurs-were-physicists-thoughts-about-history-and-time-1515686320,1030802,257,text/html
https://www.wsj.com/articles/the-yankees-who-brought-science-to-the-bbq-world-1535119032,1030753,257,text/html
https://www.wsj.com/articles/some-stock-markets-hurt-by-currency-gains-1515638235,1034482,262,text/html
https://www.wsj.com/articles/baseballs-tom-glavine-lists-longtime-atlanta-home-1526912141,1033908,258,text/html
https://www.wsj.com/articles/feds-kaplan-says-he-is-comfortable-with-four-rate-increases-this-year-1535072206,1034243,260,text/html
https://www.wsj.com/articles/finding-faith-at-folsom-prison-1515715399,1030707,257,text/html
https://www.wsj.com/articles/feds-dudley-more-rate-rises-justified-if-economy-meets-expectations-1515702620,1033391,260,text/html
https://www.wsj.com/articles/photos-of-the-day-january-11-1515705692,1027517,255,text/html
https://www.wsj.com/articles/the-stephen-curry-show-is-still-the-most-exciting-thing-in-sports-1526920196,1034678,260,text/html
https://www.wsj.com/articles/the-10-point-1515675107,1028991,257,text/html
https://www.wsj.com/articles/bitcoin-plunges-as-south-korea-crafts-cryptocurrency-crackdown-1515664956,1035292,260,text/html
https://www.wsj.com/articles/venezuela-votes-as-oil-rich-nation-reels-from-economic-crisis-1526835058,1032379,255,text/html
https://www.wsj.com/articles/5-wellness-resorts-in-ultimate-bucket-list-destinations-1515688253,1032710,259,text/html
https://www.wsj.com/articles/your-robot-pal-is-on-its-way-1515696819,1033706,260,text/html
https://www.wsj.com/articles/u-k-s-labour-party-faces-anti-semitism-accusations-1522624666,1032957,258,text/html
https://www.wsj.com/articles/ford-warns-against-driving-certain-2006-ranger-pickups-1515702187,1032556,259,text/html
https://www.wsj.com/articles/emotional-tributes-open-first-phase-of-inquiry-into-londons-grenfell-fire-1526921939,1035604,259,text/html
https://www.wsj.com/articles/ex-cdc-head-thomas-frieden-arrested-on-sex-crime-charges-in-new-york-1535131517,1034165,259,text/html
https://www.wsj.com/articles/lenders-shunned-risky-personal-loans-now-theyre-competing-for-them-1535103000,1035776,260,text/html
https://www.wsj.com/articles/shares-are-wildly-overpriced-but-bonds-may-be-even-worse-1515694390,1033155,260,text/html
https://www.wsj.com/articles/government-subpoenas-endo-pharmaceuticals-for-information-on-opioid-products-1515682562,1034898,258,text/html
https://www.wsj.com/articles/the-10-point-1526900052,1031049,258,text/html
https://www.wsj.com/articles/china-retaliates-with-new-tariffs-on-u-s-meat-and-other-products-1522618533,1034902,257,text/html
https://www.wsj.com/articles/review-the-tangled-web-we-weave-1515715136,1030849,256,text/html
https://www.wsj.com/articles/fifth-third-to-merge-with-mb-financial-1526903624,1032667,260,text/html
https://www.wsj.com/articles/allegations-of-groping-lewd-comments-and-rape-academias-metoo-moment-1515672001,1035682,261,text/html
https://www.wsj.com/articles/lawmakers-look-to-sell-immigration-deal-to-a-skeptical-white-house-1515700909,1035771,261,text/html
https://www.wsj.com/articles/journalist-brian-ross-to-leave-abc-news-after-erroneous-flynn-story-1530562956,1033541,258,text/html
https://www.wsj.com/articles/global-shares-rise-on-u-s-china-trade-spat-reprieve-1526889195,1033583,259,text/html
https://www.wsj.com/articles/state-and-provincial-regulators-in-u-s-and-canada-target-initial-coin-offerings-1526918512,1034796,259,text/html
https://www.wsj.com/articles/wal-mart-to-close-10-of-its-660-sams-club-stores-1515704486,1034020,259,text/html
https://www.wsj.com/articles/micro-focus-selling-subsidiary-for-2-54-billion-to-raise-funds-for-troubled-hewlett-packard-deal-1530552613,1034334,256,text/html
https://www.wsj.com/articles/cmo-today-logan-paul-removed-from-google-preferred-the-measurement-debate-diet-coke-revamp-1515674990,1071813,286,text/html
https://www.wsj.com/articles/chinas-auto-market-slips-into-slow-laneexcept-for-evs-1515669639,1035234,259,text/html
https://www.wsj.com/articles/campus-censorship-hits-pro-lifers-hard-1526942093,1030643,256,text/html
https://www.wsj.com/articles/treasury-to-sell-148-billion-in-debt-1515696232,1029261,256,text/html
https://www.wsj.com/articles/copper-prices-hit-lowest-level-in-nearly-a-year-1530548712,1030356,257,text/html
https://www.wsj.com/articles/gender-campbells-soup-and-the-american-consumer-1526926583,1032084,260,text/html
https://www.wsj.com/articles/climate-pressure-on-shell-is-warning-to-oil-industry-1526916287,1032474,259,text/html
https://www.wsj.com/articles/more-children-are-taking-alternative-dietary-supplements-1530536937,1032889,260,text/html
https://www.wsj.com/articles/moneygram-signs-deal-to-work-with-currency-startup-ripple-1515679285,1035317,261,text/html
https://www.wsj.com/articles/hyundai-car-parts-affiliate-calls-off-deal-opposed-by-u-s-hedge-fund-1526903796,1035548,257,text/html
https://www.wsj.com/articles/trumps-daca-overture-worries-immigration-hawks-1515666600,1034673,259,text/html
https://www.wsj.com/articles/treasury-watchdog-finds-no-political-interference-in-tax-bill-analysis-1515713376,1033358,258,text/html
https://www.wsj.com/articles/unibail-selling-properties-after-big-westfield-deal-1530529200,1031530,257,text/html
https://www.wsj.com/articles/anti-terror-victory-in-congress-1515717954,1030134,257,text/html
https://www.wsj.com/articles/pentagon-demurs-on-explanation-of-satellite-debacle-1515710932,1034033,259,text/html
https://www.wsj.com/articles/lifting-trumps-playbook-is-risky-for-europe-1526902598,1031812,260,text/html
https://www.wsj.com/articles/fox-comcast-reach-new-deal-on-big-ten-network-1535152711,1033075,258,text/html
https://www.wsj.com/articles/notable-quotable-bernard-lewis-1526941919,1028919,256,text/html
https://www.wsj.com/articles/pepper-and-salt-1526834384,1026426,257,text/html
https://www.wsj.com/articles/you-graduated-cum-laude-so-did-everyone-else-1530523801,1031751,261,text/html
https://www.wsj.com/articles/new-activist-is-dealt-a-second-blow-in-homestreet-fight-1526939476,1031656,258,text/html
https://www.wsj.com/articles/fbi-uses-age-progressed-mugshots-in-hunt-for-1986-hijackers-1515711717,1032114,258,text/html
https://www.wsj.com/articles/how-rian-johnson-kept-his-star-wars-script-from-leaking-online-1515689397,1030929,257,text/html
https://www.wsj.com/articles/merkel-faces-showdown-over-migrant-policy-1530539359,1034102,260,text/html
https://www.wsj.com/articles/ge-to-merge-rail-division-with-wabtec-in-11-billion-deal-1526904626,1033308,259,text/html
https://www.wsj.com/articles/pick-your-stock-market-boom-big-oil-vs-big-tech-1526922571,1032527,260,text/html
https://www.wsj.com/articles/how-long-can-the-trump-bump-last-1530558542,1030652,260,text/html
https://www.wsj.com/articles/modern-luxury-on-the-connecticut-river-1525962600,1027740,255,text/html
https://www.wsj.com/articles/japan-protests-to-china-after-ships-approach-disputed-islands-1515663764,1032110,256,text/html
https://www.wsj.com/articles/win-by-lopez-obrador-pushes-mexico-sharply-to-left-1530543581,1035938,260,text/html
https://www.wsj.com/articles/politico-moves-into-asia-joining-with-jack-mas-south-china-morning-post-1526938200,1033871,258,text/html
https://www.wsj.com/articles/breakfast-lasagna-benedict-new-york-chefs-offer-fresh-takes-on-classic-egg-dish-1525962601,1033121,259,text/html
https://www.wsj.com/articles/cardi-b-live-events-fewer-issues-meet-the-new-rolling-stone-1530529320,1033840,259,text/html
https://www.wsj.com/articles/spain-maintains-direct-rule-over-catalonia-due-to-provocative-regional-government-1526911958,1033882,258,text/html
https://www.wsj.com/articles/adobe-to-buy-e-commerce-firm-magento-commerce-for-1-68-billion-1526945898,1033107,258,text/html
https://www.wsj.com/articles/boe-bullish-on-u-k-economy-as-it-leaves-rates-unchanged-1525951187,1030763,258,text/html
https://www.wsj.com/articles/trans-atlantic-oil-price-spread-soars-as-supply-glut-disappears-1526900401,1032598,258,text/html
https://www.wsj.com/articles/goldman-mortgage-trader-convicted-of-fraud-pursuing-new-career-in-academia-1530540001,1033110,256,text/html
https://www.wsj.com/articles/four-hacks-to-boost-your-retirement-savings-in-2018-1515753001,1033306,259,text/html
https://www.wsj.com/articles/father-of-accused-texas-shooter-believes-bullying-was-behind-rampage-1526920563,1034987,257,text/html
https://www.wsj.com/articles/michael-cohen-investigation-trips-up-bridgewater-worlds-biggest-hedge-fund-1526895669,1036181,258,text/html
https://www.wsj.com/articles/trade-fight-threatens-farm-belt-businesses-1530529201,1033360,258,text/html
https://www.wsj.com/articles/pompeo-to-visit-north-korea-again-with-a-view-toward-denuclearization-1530569900,1034385,257,text/html
https://www.wsj.com/articles/whats-news-business-finance-1526960712,1026886,256,text/html
https://www.wsj.com/articles/dropbox-files-for-ipo-three-years-after-10-billion-private-valuation-1515708036,1035133,262,text/html
https://www.wsj.com/articles/u-s-jobless-claims-stay-near-historically-low-level-1525955676,1033009,260,text/html
https://www.wsj.com/articles/mexico-vote-snubs-the-political-establishment-1530560502,1033854,258,text/html
https://www.wsj.com/articles/egypts-sisi-clamped-down-on-political-oppositionnext-up-is-the-economy-1526915418,954690,32,text/html
https://www.wsj.com/articles/macron-is-winning-public-opinion-1526945579,1030788,259,text/html
https://www.wsj.com/articles/whats-news-world-wide-1526010607,1024907,256,text/html
https://www.wsj.com/articles/berkshire-names-new-ceo-of-giant-u-s-utility-1515691367,1032898,259,text/html
https://www.wsj.com/articles/democratic-voters-chafe-at-partys-efforts-to-shape-midterm-field-1526907443,1036423,260,text/html
https://www.wsj.com/articles/tesla-sets-new-model-3-target-of-6-000-a-week-1530544090,1032039,258,text/html
https://www.wsj.com/articles/poor-training-excessive-risk-led-to-ill-fated-niger-mission-pentagon-says-1525971580,1036056,259,text/html
https://www.wsj.com/articles/after-venezuela-strongmans-victory-isolated-nation-faces-growing-chaos-1526935047,1034881,257,text/html
https://www.wsj.com/articles/sony-to-buy-mubadalas-stake-in-emi-music-publishing-1526949241,1032654,256,text/html
https://www.wsj.com/articles/federer-leaves-nike-snags-300-million-deal-to-wear-uniqlo-1530541948,1035292,261,text/html
https://www.wsj.com/articles/shock-election-result-spells-turbulence-for-malaysian-markets-1525926987,1031797,256,text/html
https://www.wsj.com/articles/four-arrested-in-alleged-plot-to-bomb-anti-iran-gathering-1530559333,1034610,259,text/html
https://www.wsj.com/articles/photos-of-the-day-may-21-1526934404,1027572,255,text/html
https://www.wsj.com/articles/economists-credit-trump-as-tailwind-for-u-s-growth-hiring-and-stocks-1515682893,1034730,258,text/html
https://www.wsj.com/articles/why-a-u-k-regulator-may-set-the-price-for-fox-1530529281,1034493,258,text/html
https://www.wsj.com/articles/new-york-couple-happy-as-clams-selling-fish-1530540000,955420,32,text/html
https://www.wsj.com/articles/malaysias-mahathir-claims-opposition-election-win-1525890131,1036333,262,text/html
https://www.wsj.com/articles/have-thoughts-about-nj-transit-new-chief-wants-to-hear-1526942884,1034010,258,text/html
https://www.wsj.com/articles/albany-is-pursuing-rational-energy-policies-1526922859,1029826,256,text/html
